,year,month,day,day_of_week,day_of_year,quarter,hour,minute,second,temp,cond,do,turb,chl-a
4395,2019,9,29,6,272,3,23,2,0,29.64984,111.6782,6.225433,161.5388,617.0683
4396,2019,9,16,0,259,3,0,15,1,30.139740000000003,105.6202,8.005692,88.8166,321.8185
4397,2019,3,11,0,70,1,2,18,5,28.81056,84.15588000000002,4.373272,29.12733,54.41861
4398,2019,2,26,1,57,1,11,40,0,30.1508,99.97048,6.659553999999999,97.06412,59.1803
4399,2019,2,23,5,54,1,9,10,0,29.931140000000006,95.87218,7.904914999999999,42.24083,59.53861
4400,2019,10,7,0,280,4,14,28,57,28.97616,115.1334,5.698328,190.5986,852.5899
4401,2019,2,25,0,56,1,5,0,0,30.39238,98.7942,8.207247,49.65309,53.71845
4402,2019,2,26,1,57,1,9,20,0,30.08187,99.73773,5.932515,64.43665,58.69544000000001
4403,2019,10,2,2,275,4,0,17,0,29.35898,112.8296,8.258569999999999,124.901,650.1868
4404,2019,3,26,1,85,1,10,14,44,29.78713,93.42118,3.702034,128.1961,296.4977
4405,2019,9,30,0,273,3,11,32,0,29.07816,111.8626,3.802566000000001,185.3589,586.9857
4406,2019,9,17,1,260,3,0,15,1,29.87747,107.3162,9.06372,69.46072,387.2766
4407,2019,3,19,1,78,1,6,53,33,30.81071,95.01662,9.547111,207.4199,241.0306
4408,2019,9,20,4,263,3,2,42,57,29.76568,106.5809,7.195423,94.35777,537.6638
4409,2019,3,4,0,63,1,14,27,54,30.16552,98.28261,5.820023,51.71813,52.64267
4410,2019,9,16,0,259,3,14,30,1,29.99846,105.6724,9.043464,56.67859,419.7905
4411,2019,3,23,5,82,1,9,24,44,30.69048,98.58823,6.11799,71.38278000000003,325.253
4412,2019,3,21,3,80,1,6,54,44,31.03192,98.16083,7.206109,111.4418,283.3786
4413,2019,9,16,0,259,3,22,0,1,30.05746,107.8607,12.29461,163.5336,436.09
4414,2019,4,2,1,92,2,2,33,9,30.78171,97.01004,5.7493940000000014,79.65524,108.1239
4415,2019,3,8,4,67,1,0,58,5,30.56598,103.1946,6.3685839999999985,9.632318,61.59112
4416,2019,3,3,6,62,1,20,37,53,30.35771,99.03157,6.373616,46.58452,64.87979
4417,2019,2,21,3,52,1,9,10,0,29.587290000000007,93.58801,7.0312350000000015,52.89424,53.86625
4418,2019,3,13,2,72,1,6,28,5,29.68087,88.86535,4.792789,23.06594,83.32146
4419,2019,3,28,3,87,1,15,33,9,30.34095,95.36958,6.84555,27.84881,356.5247
4420,2019,9,16,0,259,3,10,0,1,29.87447,106.0553,8.871279,79.06653,339.6777
4421,2019,9,30,0,273,3,13,2,0,29.16148,111.342,5.578284,218.7468,641.2396
4422,2019,3,20,2,79,1,23,14,44,31.38772,97.75882,8.010002,123.628,318.7453
4423,2019,2,26,1,57,1,0,10,0,30.328290000000006,99.37648,6.969803999999999,93.25137,62.24031
4424,2019,4,4,3,94,2,23,20,17,29.38225,78.15881,2.9772830000000003,67.92617,53.68639
4425,2019,3,14,3,73,1,13,3,32,29.98334,92.17384,5.173717,27.51277,114.8296
4426,2019,9,25,2,268,3,5,57,57,29.59646,111.4644,5.246553,126.1638,552.9871
4427,2019,3,26,1,85,1,0,34,44,30.07072,94.06668,4.168095,65.11468,297.9544
4428,2019,3,22,4,81,1,17,14,44,30.58291,98.98046,5.957908,89.01872,332.4994
4429,2019,9,19,3,262,3,7,27,57,29.36666,106.4114,5.775509,99.56269,735.6179
4430,2019,3,17,6,76,1,15,23,33,30.55195,95.26781,7.2281270000000015,175.5421,271.4761
4431,2019,10,3,3,276,4,6,58,9,28.84483,114.0686,6.587376,123.857,756.9829
4432,2019,9,22,6,265,3,18,42,57,29.86474,109.7595,4.670827,103.4057,636.5677
4433,2019,2,20,2,51,1,16,30,0,29.71841,94.80538,8.843196,65.1943,67.55634
4434,2019,3,11,0,70,1,5,48,5,28.66017,83.79281999999998,3.289672,33.39014,48.89927
4435,2019,3,23,5,82,1,16,14,44,30.73776,100.3053,5.31146,123.7575,346.0780000000001
4436,2019,2,27,2,58,1,21,7,53,30.44647,101.699,6.5526870000000015,51.82443,64.00999
4437,2019,2,28,3,59,1,13,57,53,30.41023,102.7684,7.753386999999999,47.18929,68.32927
4438,2019,4,4,3,94,2,2,50,17,28.65933,73.24877,2.257198,57.78037,58.54749
4439,2019,4,4,3,94,2,2,40,17,28.666120000000006,73.35303,2.308024,60.43874,58.29293000000001
4440,2019,2,22,4,53,1,7,30,0,29.90705,95.38881,10.07412,44.02038,50.89816
4441,2019,3,28,3,87,1,4,53,9,30.38406,93.6042,8.372221000000001,47.88451,316.8676
4442,2019,3,20,2,79,1,1,13,33,31.14468,97.58189,6.964664999999999,150.4116,276.1636
4443,2019,2,27,2,58,1,16,37,53,30.33441,101.0396,7.2000720000000005,52.86943,65.34306
4444,2019,10,7,0,280,4,10,13,57,28.90342,115.0297,4.490216,159.1581,853.6203
4445,2019,10,1,1,274,4,16,32,0,29.23088,111.6218,8.264773,115.363,814.7151
4446,2019,3,7,3,66,1,12,8,5,30.71537,103.2823,6.2979080000000005,16.81808,55.0922
4447,2019,9,26,3,269,3,6,2,0,29.214140000000004,112.9295,3.099521,73.48611,473.1356
4448,2019,2,28,3,59,1,16,47,53,30.37313,102.5062,6.47311,55.80633,57.10293000000001
4449,2019,9,28,5,271,3,20,32,0,29.865240000000004,113.4899,7.801336999999998,198.5782,803.7994
4450,2019,3,28,3,87,1,1,13,9,30.67397,94.47979,8.836279,38.1881,343.6637
4451,2019,4,5,4,95,2,9,40,17,28.96102,76.72180999999998,3.165897,68.04305,44.16881
4452,2019,3,23,5,82,1,0,34,44,30.86969,99.62477,6.058453,71.18732,341.0522
4453,2019,3,29,4,88,1,12,13,9,30.0987,97.14802,3.234816,48.22497,286.8221
4454,2019,4,1,0,91,2,12,23,9,30.21445,96.07302,3.757101,49.15974,129.4055
4455,2019,3,7,3,66,1,15,38,5,30.82023,103.0166,6.822143,13.44572,61.26489
4456,2019,9,24,1,267,3,16,27,57,29.78075,111.206,6.501073,119.889,682.7634
4457,2019,9,14,5,257,3,10,0,1,30.06916,107.9235,6.421880000000002,47.54211,116.8079
4458,2019,3,3,6,62,1,2,27,53,29.81075,99.04382,2.903853,43.61419,44.90792
4459,2019,9,28,5,271,3,17,47,0,29.74435,114.1502,6.683953,201.4309,789.2253
4460,2019,10,5,5,278,4,16,58,9,29.152690000000003,115.4387,7.315057,147.553,981.3333
4461,2019,3,13,2,72,1,10,13,32,29.476340000000004,85.57809,2.847216,22.44412,82.11378
4462,2019,2,28,3,59,1,8,27,53,30.33771,102.1293,7.240769,37.41506,55.43403000000001
4463,2019,10,2,2,275,4,15,13,9,28.948390000000003,112.7696,6.00906,98.36929,787.8035
4464,2019,3,16,5,75,1,14,13,33,30.432640000000006,92.38212,9.656277,112.9447,233.1925
4465,2019,3,20,2,79,1,6,3,33,31.07433,97.07323,7.7052559999999986,88.33664,255.3802
4466,2019,4,2,1,92,2,16,33,9,30.452440000000006,97.72053,3.185861,120.2751,116.5416
4467,2019,9,17,1,260,3,9,30,1,29.42544,104.7712,7.65158,75.61663,831.1585
4468,2019,9,27,4,270,3,23,2,0,29.67758,113.2296,6.2618870000000015,97.53967,597.3901
4469,2019,3,23,5,82,1,20,4,44,30.85983,100.2345,6.114897,40.68295,359.0107
4470,2019,4,3,2,93,2,18,30,17,28.97175,72.16265,4.217779,72.21665,64.04977
4471,2019,2,25,0,56,1,9,10,0,30.04264,98.92821,6.097257,48.57222,57.87298000000001
4472,2019,2,20,2,51,1,22,50,0,29.89066,93.47362,10.38903,57.60139,70.99644
4473,2019,10,6,6,279,4,12,13,10,28.98587,114.0753,6.153437,159.3742,746.6823
4474,2019,2,20,2,51,1,18,0,0,29.680640000000004,94.91723,7.699747,45.1127,64.11521
4475,2019,9,13,4,256,3,17,0,0,30.890940000000004,108.1677,9.674956,49.10944,52.47835
4476,2019,3,6,2,65,1,22,18,5,30.76694,102.0943,7.512878999999999,14.835020000000002,61.56882
4477,2019,3,23,5,82,1,15,34,44,30.76199,99.38865,6.603147,43.72919,330.1511
4478,2019,3,6,2,65,1,20,18,5,30.728690000000004,101.3784,8.329397,39.67331,69.31177
4479,2019,10,2,2,275,4,21,28,9,29.0535,114.0096,5.73421,138.2429,842.2832
4480,2019,3,9,5,68,1,15,38,5,30.55378,105.7254,4.980506,17.67693,74.22125
4481,2019,9,25,2,268,3,6,12,57,29.57869,111.3453,5.1244760000000005,108.9258,489.6758
4482,2019,3,31,6,90,1,6,23,9,29.85491,95.20774,0.4859092,104.9246,178.6115
4483,2019,2,27,2,58,1,7,10,0,30.33822,100.9502,7.491936999999999,54.31442,47.58836
4484,2019,9,21,5,264,3,22,57,57,29.86283,108.6949,6.213392,85.49365,451.7836
4485,2019,3,23,5,82,1,4,44,44,30.87599,99.87231,6.382902,67.42508000000001,321.201
4486,2019,9,16,0,259,3,6,15,1,29.98661,105.2748,10.18798,126.8623,358.1471
4487,2019,2,25,0,56,1,18,0,0,30.21203,98.52853,7.026242999999999,80.74091,62.53873000000001
4488,2019,3,6,2,65,1,22,38,5,30.92123,102.0851,8.035121,18.88387,61.81961
4489,2019,9,13,4,256,3,11,0,0,30.66796,108.6198,7.047863,45.59332,45.83903
4490,2019,3,3,6,62,1,10,7,53,29.96552,97.07988,6.352308,25.54858,54.8441
4491,2019,3,8,4,67,1,9,28,5,30.1506,104.4626,4.053945,24.91852,53.28769000000001
4492,2019,9,23,0,266,3,23,27,57,29.83592,110.3082,4.870895,110.8938,617.3549
4493,2019,9,15,6,258,3,7,15,1,29.9543,106.9479,6.882698,98.80835,252.4489
4494,2019,9,21,5,264,3,17,27,57,29.73117,108.079,6.1004239999999985,96.85714,693.2002
4495,2019,3,11,0,70,1,14,58,5,28.92065,85.0516,3.762254,32.28096,62.07539000000001
4496,2019,3,26,1,85,1,4,14,44,30.0655,92.58292,5.579916000000001,69.59868,298.2469
4497,2019,9,24,1,267,3,18,42,57,29.745590000000004,111.4662,5.623974,99.52893,634.0508
4498,2019,10,3,3,276,4,18,43,9,29.29868,115.0149,7.6066509999999985,171.6331,983.9459
4499,2019,10,1,1,274,4,5,47,0,28.99998,111.3939,5.123482,105.397,643.6478
4500,2019,9,21,5,264,3,13,57,57,29.57893,107.37,5.8117730000000005,115.2603,640.1652
4501,2019,3,4,0,63,1,23,17,54,30.33508,99.84112,4.464859,54.6157,55.60248000000001
4502,2019,3,1,4,60,1,6,37,53,30.18397,103.0446,5.147176,33.22823,49.37896
4503,2019,3,31,6,90,1,23,53,9,30.16961,95.22631,2.753782,120.2207,176.3512
4504,2019,4,2,1,92,2,6,23,9,30.41817,98.17136,3.232179,92.47398,97.15234
4505,2019,3,31,6,90,1,23,23,9,30.31608,95.2465,3.139176,99.45275,188.3359
4506,2019,10,5,5,278,4,13,13,9,29.14854,116.0144,11.62166,135.3417,864.9172
4507,2019,9,29,6,272,3,8,32,0,29.34429,111.1765,4.724128,242.1876,536.6756
4508,2019,3,15,4,74,1,16,3,32,30.23127,92.24803,7.0521210000000005,49.87997,199.592
4509,2019,4,1,0,91,2,16,13,9,30.52087,96.48982,4.800586,86.72308000000002,163.9954
4510,2019,4,4,3,94,2,19,50,17,29.18661,80.29874000000002,2.842215,69.35418,76.53666
4511,2019,3,11,0,70,1,1,28,5,28.84241,84.23902,4.6599879999999985,29.21908,52.57168000000001
4512,2019,9,30,0,273,3,19,2,0,29.30456,112.0502,5.296347,104.153,781.6486
4513,2019,2,28,3,59,1,16,17,53,30.62522,102.9865,8.938553,46.12853,73.67291999999998
4514,2019,3,16,5,75,1,4,3,32,30.58502,92.76151,8.631556,84.95271,214.0289
4515,2019,3,15,4,74,1,7,33,32,30.21629,91.41039,8.447682,40.42574000000001,169.5745
4516,2019,3,18,0,77,1,22,53,33,31.02391,95.30099,9.459339,237.4911,314.4754
4517,2019,3,27,2,86,1,5,24,44,30.34188,93.99599,6.833602000000001,32.8298,302.1475
4518,2019,9,28,5,271,3,9,17,0,29.2072,113.7247,3.409207,133.8546,473.5254
4519,2019,3,24,6,83,1,22,24,44,30.19207,91.73386,5.423125,74.00553000000002,288.3283
4520,2019,4,2,1,92,2,17,33,9,30.08923,83.24932,4.888707,176.2743,78.95523
4521,2019,2,21,3,52,1,0,50,0,29.75934,93.57109,8.017007000000001,51.57797,57.88321
4522,2019,3,11,0,70,1,16,8,5,28.725240000000003,85.66663,2.542854,37.0934,47.36600000000001
4523,2019,3,4,0,63,1,20,37,54,30.35535,98.33639,6.388158,63.75991,64.34853000000001
4524,2019,2,28,3,59,1,11,27,53,30.33413,102.5757,6.735731,36.479,56.41417
4525,2019,3,19,1,78,1,13,33,33,30.80368,94.95374,8.766174000000001,247.5161,248.5867
4526,2019,3,31,6,90,1,20,43,9,30.33832,94.75248,4.993462,88.72507,212.3058
4527,2019,3,30,5,89,1,18,43,9,30.40997,97.72976,3.934585,75.00747,296.2079
4528,2019,9,26,3,269,3,8,32,0,29.13774,113.1,2.439667,106.008,395.2362
4529,2019,3,12,1,71,1,10,58,5,28.80474,85.96391,2.027926,23.61366,53.95103
4530,2019,3,2,5,61,1,18,37,53,29.86166,96.66141,5.0087449999999984,52.93771,61.16197
4531,2019,9,24,1,267,3,5,12,57,29.63111,109.2351,6.8064800000000005,215.3913,847.2501
4532,2019,3,16,5,75,1,6,3,32,30.41946,92.49398,8.787072,84.18911999999997,208.6239
4533,2019,3,21,3,80,1,19,4,44,31.03505,99.47253,6.2157480000000005,87.77518,302.097
4534,2019,3,27,2,86,1,23,3,9,30.60006,95.4717,5.61522,33.12076,306.2076
4535,2019,3,22,4,81,1,19,54,44,30.67332,99.42072,5.6913870000000015,78.61272,348.0165
4536,2019,3,25,0,84,1,14,54,44,29.93353,93.25813,4.451985,78.25539,313.2661
4537,2019,3,26,1,85,1,21,34,44,29.982840000000003,94.99949,3.282303,66.52745,295.0139
4538,2019,4,1,0,91,2,16,53,9,30.69661,96.65507,4.865975,94.75854,160.2281
4539,2019,3,12,1,71,1,1,28,5,29.47323,87.77466,3.652168,28.83959,60.15032
4540,2019,9,17,1,260,3,5,30,1,29.59303,105.3523,8.110177,124.4924,595.7346
4541,2019,2,26,1,57,1,10,30,0,30.100990000000003,99.59496,6.268994,84.1413,58.97306
4542,2019,3,3,6,62,1,11,7,53,30.03388,98.37003,6.373372,36.72276,55.34959
4543,2019,9,27,4,270,3,18,47,0,29.54035,113.2556,5.519616,108.8067,679.8693
4544,2019,9,30,0,273,3,19,17,0,29.279490000000006,111.8793,5.376856,114.9959,797.1094
4545,2019,2,24,6,55,1,19,50,0,30.27644,98.41766,7.117102,49.39749000000001,59.58066
4546,2019,3,17,6,76,1,0,3,33,30.668090000000007,94.23941,7.139287,156.1311,274.8283
4547,2019,3,25,0,84,1,17,44,44,29.9409,93.12926,4.070018,77.94643,305.5423
4548,2019,2,21,3,52,1,4,40,0,29.90466,93.9414,9.77739,44.37968,51.06261
4549,2019,9,14,5,257,3,22,30,1,30.25328,107.2667,7.645653,42.92109,202.7267
4550,2019,9,16,0,259,3,15,45,1,29.95275,105.9485,9.294577,70.7242,406.3943
4551,2019,2,24,6,55,1,10,50,0,30.03498,97.38265,6.060046,42.93178,53.55595
4552,2019,2,21,3,52,1,18,40,0,29.9102,94.07328,12.23745,70.02186,80.22319
4553,2019,4,4,3,94,2,14,0,17,28.74683,74.59151999999997,2.479576,60.49283000000001,54.38774
4554,2019,3,16,5,75,1,0,13,32,30.45904,93.74857,7.178617,86.69724000000002,199.8142
4555,2019,3,18,0,77,1,5,23,33,30.87845,94.84226,12.12782,266.6213,283.1563
4556,2019,9,20,4,263,3,9,12,57,29.43771,106.0663,6.462837,100.3668,670.4419
4557,2019,3,6,2,65,1,2,37,54,30.83371,100.4356,7.197808,24.84851,52.67369
4558,2019,3,18,0,77,1,16,43,33,30.88102,95.0806,10.86642,261.3671,301.9912
4559,2019,3,2,5,61,1,9,57,53,29.52785,98.41824,3.162272,41.53286,41.23343
4560,2019,3,10,6,69,1,15,38,5,30.34306,104.2502,4.191121,23.29394,75.94233
4561,2019,3,24,6,83,1,10,34,44,30.61562,99.7582,4.784896,58.50596,315.3203
4562,2019,9,26,3,269,3,18,47,0,29.55795,113.8787,5.324102,112.1042,637.494
4563,2019,4,3,2,93,2,0,3,9,29.44714,79.73263,3.420378,121.9351,80.46738
4564,2019,2,22,4,53,1,11,30,0,29.87478,96.9118,8.942658999999997,56.17355,49.11274
4565,2019,3,23,5,82,1,11,44,44,30.73685,98.75672,7.148348,80.69411,333.7092
4566,2019,9,22,6,265,3,15,12,57,29.56725,108.9802,4.967555,103.9069,701.4514
4567,2019,3,17,6,76,1,6,43,33,30.589740000000006,93.23606,9.843237,144.1478,257.518
4568,2019,3,3,6,62,1,16,37,53,30.10278,99.71834,4.836921,43.03016,58.71584
4569,2019,3,12,1,71,1,18,48,5,29.2728,86.35693,3.850438,28.978440000000006,89.02425
4570,2019,3,25,0,84,1,18,54,44,30.02628,93.80707,2.732842,88.75931,305.2956
4571,2019,3,19,1,78,1,15,33,33,30.85232,96.06982,8.277003,168.2089,260.8066
4572,2019,4,1,0,91,2,19,53,9,30.81511,97.06438,4.375679,55.53769000000001,166.2028
4573,2019,9,27,4,270,3,9,47,0,29.29182,114.2363,5.010719,86.83584,444.8583
4574,2019,3,21,3,80,1,6,4,44,31.10143,98.15603,7.04778,129.7757,287.2639
4575,2019,2,27,2,58,1,5,0,0,30.42128,101.2994,6.371641,53.356730000000006,46.50299
4576,2019,9,12,3,255,3,10,45,0,30.72365,110.6174,9.571752,21.00343,58.21309
4577,2019,3,19,1,78,1,14,23,33,30.788840000000004,96.02373,8.114004,144.6309,256.4168
4578,2019,2,27,2,58,1,20,37,53,30.43441,101.5229,7.328328,55.60856,61.65064
4579,2019,9,20,4,263,3,11,57,57,29.58015,107.0339,5.736987,107.095,567.0706
4580,2019,2,28,3,59,1,20,27,53,30.51437,102.8638,6.8656929999999985,58.65089,60.76403000000001
4581,2019,9,23,0,266,3,1,42,57,29.7811,109.1625,7.638438000000002,151.6729,728.6771
4582,2019,3,29,4,88,1,12,3,9,30.078940000000006,96.7566,2.686456,55.09684,297.7976
4583,2019,3,21,3,80,1,9,14,44,30.91403,97.85477,5.86217,99.56641,291.6418
4584,2019,3,16,5,75,1,15,43,33,30.50119,93.03634,9.628798,121.7905,245.7505
4585,2019,3,17,6,76,1,9,33,33,30.410290000000003,92.7316,7.791486999999999,174.4648,248.9095
4586,2019,2,24,6,55,1,5,30,0,30.342440000000003,98.26267,8.502546,96.95776,55.20066
4587,2019,9,15,6,258,3,20,45,1,30.09171,105.7883,8.36041,117.9768,293.9411
4588,2019,4,1,0,91,2,3,23,9,30.24536,95.17368,3.676553,74.58346999999998,157.5509
4589,2019,3,7,3,66,1,13,48,5,30.79835,102.7069,7.280562,23.08003,58.92221
4590,2019,3,31,6,90,1,17,53,9,30.0662,94.35818,3.755018,230.2187,206.9224
4591,2019,2,23,5,54,1,8,10,0,30.04145,95.8537,10.50754,57.96134,65.23532
4592,2019,4,4,3,94,2,7,20,17,28.5057,73.78909,1.600493,58.56961,58.37123
4593,2019,2,26,1,57,1,21,20,0,30.25538,100.6064,5.568343,49.87409,55.66032
4594,2019,3,6,2,65,1,6,47,54,30.46301,99.72243,7.868753999999999,25.00475,55.85553
4595,2019,3,14,3,73,1,8,23,32,29.78445,92.31633,5.243894,28.79451,115.5259
4596,2019,3,3,6,62,1,5,17,53,30.18786,97.91105,5.954032,43.20775,46.54355
4597,2019,9,19,3,262,3,4,57,57,29.45402,107.1981,5.653962,95.4746,741.6439
4598,2019,2,28,3,59,1,10,37,53,30.320290000000004,102.3964,6.77296,41.16368,57.42781
4599,2019,10,5,5,278,4,15,58,9,29.23698,116.3732,10.14537,157.846,1036.218
4600,2019,3,17,6,76,1,11,53,33,30.53475,93.79018,8.532015,168.4668,241.2683
4601,2019,2,21,3,52,1,14,10,0,29.67286,93.84442,8.174033,35.05279,52.20948
4602,2019,3,20,2,79,1,22,24,44,31.30372,98.02252,6.639341,122.7831,329.3282
4603,2019,9,17,1,260,3,12,15,1,29.50208,104.6239,8.480428,94.05206,1099.692
4604,2019,3,20,2,79,1,8,53,33,30.952820000000006,96.91589,8.024716999999999,138.0154,255.445
4605,2019,2,24,6,55,1,12,50,0,30.10908,98.18629,6.4579879999999985,40.88182000000001,48.47916
4606,2019,3,30,5,89,1,17,3,9,30.2175,97.8817,2.2967470000000003,131.249,245.0889
4607,2019,3,20,2,79,1,18,24,44,31.10488,97.53274,7.413622,82.89558000000002,325.951
4608,2019,3,22,4,81,1,8,54,44,30.35177,99.91196,2.814882,99.65228,281.3828
4609,2019,9,14,5,257,3,4,30,1,30.30901,108.4091,6.9469660000000015,46.53333,40.76718
4610,2019,9,22,6,265,3,5,12,57,29.56744,108.1261,6.309986,144.1272,665.3912
4611,2019,9,14,5,257,3,20,30,1,30.24638,106.7897,8.332763,65.07975,214.0434
4612,2019,3,25,0,84,1,19,24,44,29.94453,93.75318,4.227276,90.04065,304.6938
4613,2019,2,27,2,58,1,2,0,0,30.342240000000004,101.4214,5.087027,80.64152,59.01655
4614,2019,3,22,4,81,1,9,44,44,30.32605,99.69369,2.884546,47.9676,273.9063
4615,2019,2,28,3,59,1,3,57,53,30.54845,102.0755,6.662753,35.148990000000005,59.65518
4616,2019,3,30,5,89,1,22,3,9,30.471190000000004,98.79684,3.681626,85.31721,235.6833
4617,2019,4,2,1,92,2,1,53,9,30.83684,96.90471,6.162014,98.25873,104.818
4618,2019,3,1,4,60,1,22,27,53,30.035740000000004,96.35025,6.029591,28.00732,44.32081
4619,2019,3,29,4,88,1,4,43,9,30.28652,94.47388,6.318765,52.97674,317.5385
4620,2019,9,15,6,258,3,17,45,1,30.09356,105.7028,9.413502,64.44038,305.6563
4621,2019,3,21,3,80,1,3,4,44,31.35377,97.5118,9.98238,95.73368,297.0249
4622,2019,9,27,4,270,3,18,2,0,29.72426,112.5798,8.357626,125.0121,740.7799
4623,2019,3,13,2,72,1,22,43,32,29.89535,89.68085,4.003701,33.92075,114.0597
4624,2019,9,13,4,256,3,21,45,1,30.7708,108.7411,11.80844,56.37846,53.16767
4625,2019,9,29,6,272,3,0,2,0,29.81802,113.542,5.323946,213.9325,671.0137
4626,2019,3,23,5,82,1,23,34,44,30.93363,99.99781,4.501961,45.58118,344.3191
4627,2019,3,22,4,81,1,19,24,44,30.52273,99.25207,4.984128,76.77633,323.0816
4628,2019,9,14,5,257,3,10,45,1,30.09713,107.8284,6.926952,48.8863,152.6784
4629,2019,2,25,0,56,1,4,50,0,30.43397,98.92084,8.777329,52.453480000000006,54.05385
4630,2019,3,20,2,79,1,18,4,44,31.22271,97.02535,8.967292,77.10351999999997,323.4056
4631,2019,3,19,1,78,1,16,23,33,30.88048,95.77773,9.171292,182.0572,247.7643
4632,2019,3,20,2,79,1,20,14,44,31.385040000000004,97.65517,8.803745,88.8292,345.1856
4633,2019,3,5,1,64,1,14,17,54,30.44962,99.70883,6.990429,58.26406,80.32051
4634,2019,3,13,2,72,1,11,23,32,29.64528,91.9305,4.057946,20.23202,72.32288
4635,2019,3,10,6,69,1,19,8,5,28.94856,80.52247,5.9961980000000015,48.92444,51.34516
4636,2019,9,17,1,260,3,14,30,1,29.53432,104.7625,9.157512,88.67142,1119.656
4637,2019,2,23,5,54,1,16,40,0,30.20537,96.66116,9.504837,48.29633,72.68757
4638,2019,3,16,5,75,1,15,53,33,30.50447,93.41335,9.00036,127.6652,250.2826
4639,2019,9,29,6,272,3,12,17,0,29.37588,111.747,4.790677,185.529,535.793
4640,2019,3,1,4,60,1,16,47,53,30.35335,96.84236,6.964856,66.75447,55.40506
4641,2019,4,1,0,91,2,3,3,9,30.24498,95.12769,3.456426,60.17064,150.5499
4642,2019,9,30,0,273,3,14,47,0,29.17684,111.62,5.223381,146.659,574.7581
4643,2019,10,4,4,277,4,2,58,9,29.02069,114.884,7.334774,168.7626,848.1295
4644,2019,9,16,0,259,3,5,30,1,30.03386,105.7938,10.99862,180.3416,346.1514
4645,2019,3,25,0,84,1,15,14,44,29.85504,93.5405,2.461487,81.68806,306.0384
4646,2019,3,15,4,74,1,20,23,32,30.46918,92.53946,8.190822,67.51739,228.9325
4647,2019,4,4,3,94,2,7,30,17,28.50752,73.90015,1.600263,70.87695,55.70978
4648,2019,3,19,1,78,1,13,23,33,30.77191,94.77328,9.122931,242.8387,245.6026
4649,2019,9,24,1,267,3,13,42,57,29.50686,110.4729,4.797342,95.70585,582.8585
4650,2019,9,17,1,260,3,9,0,1,29.45138,104.5281,7.85619,97.60854,752.8373
4651,2019,9,22,6,265,3,19,57,57,30.061120000000006,110.3327,6.741167999999999,152.7967,754.3691
4652,2019,9,19,3,262,3,1,42,57,29.60971,106.5093,8.505234,157.1234,927.941
4653,2019,4,3,2,93,2,21,40,17,28.84838,72.86076,3.221273,55.12741,62.57326
4654,2019,3,3,6,62,1,11,47,53,30.06488,98.37136,5.7643900000000015,40.30002,53.03478000000001
4655,2019,3,11,0,70,1,0,18,5,28.89693,84.18124,4.932086,32.00853,50.42516
4656,2019,3,28,3,87,1,6,33,9,30.26783,93.93909,7.347247,30.27551,319.0581
4657,2019,3,14,3,73,1,17,43,32,30.06823,91.85896,5.708292,37.127,151.8236
4658,2019,9,25,2,268,3,3,27,57,29.84846,112.1357,6.116441,148.0709,575.1862
4659,2019,3,13,2,72,1,17,53,32,29.88601,89.41924,4.648079,30.25518,125.6735
4660,2019,3,28,3,87,1,15,3,9,30.30746,95.73235,6.422178,28.70623,366.2444
4661,2019,2,20,2,51,1,15,50,0,29.76873,94.67919,9.860367,34.80024,74.98108
4662,2019,3,11,0,70,1,6,8,5,28.65528,83.85412,3.422388,38.82883,48.75367
4663,2019,3,12,1,71,1,3,48,5,29.40581,87.85757,2.73231,35.61546,57.98228
4664,2019,2,27,2,58,1,0,50,0,30.36452,101.521,5.217444,47.02999000000001,53.70721
4665,2019,2,22,4,53,1,6,40,0,29.97031,95.61076,9.516867,41.28344,50.81039000000001
4666,2019,3,8,4,67,1,5,48,5,30.294220000000006,105.227,3.72457,13.22739,59.76916
4667,2019,3,24,6,83,1,14,54,44,30.696240000000003,99.38875,5.84103,69.79168,370.49300000000005
4668,2019,3,26,1,85,1,10,4,44,29.79167,93.10319,3.391302,106.7773,291.3209
4669,2019,9,23,0,266,3,22,42,57,30.04505,110.9548,5.500875,73.78268,587.2805
4670,2019,3,3,6,62,1,9,57,53,30.01731,96.49583,7.077561,51.31281,60.21675
4671,2019,3,2,5,61,1,0,57,53,29.91539,96.17836,4.655005,36.98908,42.86465
4672,2019,3,6,2,65,1,19,58,5,30.69165,101.7509,8.385803999999998,26.01893,62.38245
4673,2019,9,22,6,265,3,22,42,57,30.0175,109.8129,7.46507,81.18953,586.4613
4674,2019,4,2,1,92,2,18,43,9,29.80997,80.7886,5.406888,87.30512,85.85696
4675,2019,3,3,6,62,1,19,17,53,30.43855,98.72955,8.380462,57.33521,70.53757
4676,2019,2,27,2,58,1,7,50,0,30.268690000000007,100.9378,7.0158380000000005,52.94026,51.70428
