datetime,temp,cond,do,turb,chl-a
2019-03-17 11:43:33,30.55728,93.36127,9.670447,175.3153,239.3745
2019-03-28 22:13:09,30.632590000000004,96.66428,6.270666,34.03962,355.9323
2019-03-31 19:53:09,30.17612,94.85326,3.022582,91.15775,217.1812
2019-03-28 21:03:09,30.59167,97.96305,6.1244,32.84995,362.5849
2019-02-22 08:20:00,29.83072,94.95229,9.7057,54.34784000000001,51.82946
2019-03-24 04:04:44,30.93617,98.5668,8.141986,74.96367,307.3381
2019-03-02 17:07:53,29.75117,96.64455,4.973052,51.96216,50.17725
2019-03-12 00:28:05,29.18506,88.41577,1.996964,31.31811,50.09425
2019-03-11 18:38:05,28.9696,85.79751999999998,3.230632,27.21715,67.05819
2019-03-07 12:48:05,30.73612,103.2308,5.82678,26.85705,57.16772
2019-04-03 20:30:17,28.89046,73.04236,3.658897,57.17238,67.23167
2019-03-28 18:33:09,30.49705,95.90889,6.920712,34.44992,357.6371
2019-03-05 00:57:54,30.45,99.98404,4.71081,127.1742,51.79313
2019-03-30 22:13:09,30.50393,98.99337,3.004334,92.36103,229.3678
2019-03-13 23:33:32,30.059520000000006,90.3037,4.665556,31.14846,119.7728
2019-03-05 17:37:54,30.6155,99.31027,9.13466,82.77381,80.16769000000002
2019-02-25 10:00:00,30.05876,98.24607,6.832675,59.95731,57.73637
2019-03-12 00:38:05,29.17892,88.075,2.219034,31.66259,52.39064000000001
2019-03-22 19:44:44,30.75011,99.47992,6.562649,77.16246,343.6819
2019-03-26 05:14:44,29.97866,92.93372,4.799768,72.06135,304.7711
2019-02-20 15:40:00,29.70351,94.99211,8.971314,59.65266999999999,72.51312
2019-02-28 18:17:53,30.45001,102.37,6.9894110000000005,50.46121,61.40464
2019-03-20 17:04:44,31.38641,96.7401,11.25478,101.8602,325.4328
2019-03-07 17:18:05,30.740440000000003,103.8711,5.515331,13.51968,64.20554
2019-03-22 14:44:44,30.638440000000006,98.9454,6.749495,90.4818,344.9008
2019-02-25 15:40:00,30.16317,98.88172,7.128403,47.91885,61.60069
2019-03-03 23:47:53,30.35453,98.95328,5.680058,68.10015,55.34605
2019-03-21 20:14:44,31.0811,97.50385,9.400352,108.1903,333.3455
2019-03-06 15:58:05,30.64361,100.6849,8.855314,39.02439,92.04535
