datetime,temp,cond,do,turb,chl-a
2019-03-30 04:53:09,30.21939,96.78318,4.96665,71.83624,254.0163
2019-03-22 15:14:44,30.54161,99.25835,5.694997,84.44505,344.3004
2019-02-26 03:40:00,30.47823,101.3881,7.3924389999999995,49.98823,49.94767
2019-03-12 12:28:05,28.97392,85.55781999999999,3.501637,25.23454,53.67793
2019-04-01 10:43:09,29.965120000000002,95.56000999999999,2.2943439999999997,59.151030000000006,136.9827
2019-09-30 14:02:00,29.171540000000004,111.7955,5.012207,156.09,600.5064
2019-09-30 21:47:00,29.31002,112.2268,4.828246,134.0728,774.544
2019-03-20 02:43:33,31.217990000000004,97.35271999999999,7.80046,184.3923,271.6928
2019-03-27 04:14:44,30.349359999999997,94.08575,6.621647,45.92308,306.3452
2019-09-28 19:47:00,29.5826,113.6669,5.7773010000000005,175.1344,764.5613
2019-03-30 09:13:09,30.016479999999998,96.95618,2.649125,100.6755,256.2175
2019-03-10 23:48:05,28.9073,84.43231999999999,5.065104,30.30122,50.432140000000004
2019-02-28 23:37:53,30.618129999999997,103.8321,9.133658,46.308409999999995,53.83076
2019-03-22 14:04:44,30.4508,99.23085999999999,4.962529,101.3819,319.5706
2019-02-25 01:20:00,30.289340000000003,98.5296,5.582202,47.64424,55.96893000000001
2019-03-10 14:48:05,30.313990000000004,104.10600000000001,3.819034,21.45277,66.52025
2019-04-02 23:03:09,29.492070000000002,80.42412,2.712046,104.8918,80.63818
2019-02-25 21:10:00,30.26499,99.35309000000001,6.494783,66.18414,63.15493000000001
2019-10-01 18:02:00,29.337640000000004,112.0328,7.842913,121.738,734.0663
2019-03-17 22:13:33,30.829279999999997,94.03451,10.05756,220.8771,316.4949
2019-03-06 19:38:05,30.836440000000003,101.1713,9.392325999999999,15.52449,67.28797
2019-02-23 12:40:00,30.16545,96.81953,9.941761,49.40152,83.78185
2019-09-26 00:47:00,29.4187,112.4308,5.244742,88.90675,489.5743
2019-09-16 12:30:01,29.883329999999997,105.6792,8.314635,62.55118,337.7891
2019-03-12 00:08:05,29.160359999999997,87.69285,2.371297,24.43532,56.31588000000001
2019-09-12 15:45:00,31.057190000000002,109.2069,12.94037,44.32747,66.79881999999999
2019-09-29 05:32:00,29.50133,111.2729,6.257512,188.7758,660.8598
2019-03-12 19:58:05,29.407020000000003,86.54364,3.72433,24.22605,91.98804
2019-03-31 17:23:09,30.05517,94.60639,3.177569,223.0637,209.8555
2019-03-20 17:54:44,31.23044,97.03752,9.037671000000001,110.758,329.5679
2019-03-14 15:53:32,30.1911,91.84261,7.467619,36.02268,151.953
2019-03-12 17:08:05,29.20945,87.3066,2.8003270000000002,27.36482,79.79384
2019-03-05 05:47:54,30.51108,99.62456999999999,7.272142,61.362719999999996,55.710719999999995
2019-03-09 04:18:05,30.538059999999998,104.4254,4.266556,43.17429,64.80565
2019-03-12 21:48:05,29.332520000000002,87.71624,3.215507,23.65541,75.60123
